Function,InitDistanceToFlag,BotType,ShotsTaken,Put,DistanceAfterFirstShot,FinalDistance,CalculationTimeAveragePerShot
0.0025601972333680846 * atan ( -0.0048999353222738025 * y ^ 1 ^ 7 + -0.005783426989545738 * y ^ 1 ) - 0.007510445030500793 * x ^ 2 + 10,4.859228967688292,BasicAI,10,false,4.859228967688292,4.859228967688292,1750.0
0.0025601972333680846 * atan ( -0.0048999353222738025 * y ^ 1 ^ 7 + -0.005783426989545738 * y ^ 1 ) - 0.007510445030500793 * x ^ 2 + 10,4.859228967688292,NewAI,10,false,4.859228967688292,4.859228967688292,12620.0
0.0025601972333680846 * atan ( -0.0048999353222738025 * y ^ 1 ^ 7 + -0.005783426989545738 * y ^ 1 ) - 0.007510445030500793 * x ^ 2 + 10,4.859228967688292,Random,10,false,4.859228967688292,4.859228967688292,730.0
0.005327612016068066 * cosh ( 0.005496964232709408 * x ^ 1 * -0.0024003761686653947 * x ^ 2 ) + 10,13.70474058084837,BasicAI,4,true,4.011571202879949,0.0029435982973422615,1550.0
0.005327612016068066 * cosh ( 0.005496964232709408 * x ^ 1 * -0.0024003761686653947 * x ^ 2 ) + 10,13.70474058084837,NewAI,3,true,0.8531647641849235,0.0020459880180056455,6733.333333333333
0.005327612016068066 * cosh ( 0.005496964232709408 * x ^ 1 * -0.0024003761686653947 * x ^ 2 ) + 10,13.70474058084837,Random,10,false,NaN,NaN,2720.0
0.00614770729016265 * abs ( 0.005725802905764604 * y ^ 1 ) + -8.583586567345702E-4 * x ^ 1 - -0.008659840838222611 * y ^ 1 + 10,8.714059897109387,BasicAI,10,false,9.501292045535374,9.886387278260255,3510.0
0.00614770729016265 * abs ( 0.005725802905764604 * y ^ 1 ) + -8.583586567345702E-4 * x ^ 1 - -0.008659840838222611 * y ^ 1 + 10,8.714059897109387,NewAI,10,false,4.449334163078413,8.71288561189317,12390.0
0.00614770729016265 * abs ( 0.005725802905764604 * y ^ 1 ) + -8.583586567345702E-4 * x ^ 1 - -0.008659840838222611 * y ^ 1 + 10,8.714059897109387,Random,10,false,8.714059897109387,1.2688741591519767E7,2480.0
1.414263518661263E-4 * cos ( -0.002568856391091543 * y ^ 1 ) - 0.004434617715449027 * y ^ 2 - -0.002875674000681325 * x ^ 1 + 10,14.988620373820124,BasicAI,10,false,14.988620373820124,14.988620373820124,1420.0
1.414263518661263E-4 * cos ( -0.002568856391091543 * y ^ 1 ) - 0.004434617715449027 * y ^ 2 - -0.002875674000681325 * x ^ 1 + 10,14.988620373820124,NewAI,10,false,14.988620373820124,14.988620373820124,10710.0
1.414263518661263E-4 * cos ( -0.002568856391091543 * y ^ 1 ) - 0.004434617715449027 * y ^ 2 - -0.002875674000681325 * x ^ 1 + 10,14.988620373820124,Random,10,false,14.988620373820124,14.988620373820124,820.0
-0.0078260600424784 * x ^ 1 ^ 4 + 0.009916187586275878 * abs ( 0.00938354073710403 * x ^ 1 * -5.204987937835881E-4 * y ^ 2 ) + 10,6.943730615307625,BasicAI,10,false,7.655899364784957,4.9831346420584595,3530.0
-0.0078260600424784 * x ^ 1 ^ 4 + 0.009916187586275878 * abs ( 0.00938354073710403 * x ^ 1 * -5.204987937835881E-4 * y ^ 2 ) + 10,6.943730615307625,NewAI,10,false,7.597302306554228,7.83394455445478,12040.0
-0.0078260600424784 * x ^ 1 ^ 4 + 0.009916187586275878 * abs ( 0.00938354073710403 * x ^ 1 * -5.204987937835881E-4 * y ^ 2 ) + 10,6.943730615307625,Random,10,false,6.943730615307625,6.943730615307625,2610.0
1.0451147414829886E-4 * x ^ 2 - 0.007409364490199521 * tanh ( -0.001670900859267793 * y ^ 2 ^ 3 + -5.554308081526871E-4 * x ^ 1 ) * 0.0017622729515730596 * x ^ 2 + 10,5.230662338795787,BasicAI,10,false,1.2817849352227537,1.2789658297725104,4000.0
1.0451147414829886E-4 * x ^ 2 - 0.007409364490199521 * tanh ( -0.001670900859267793 * y ^ 2 ^ 3 + -5.554308081526871E-4 * x ^ 1 ) * 0.0017622729515730596 * x ^ 2 + 10,5.230662338795787,NewAI,10,false,0.9159360713828836,1.3871995783328959,14450.0
1.0451147414829886E-4 * x ^ 2 - 0.007409364490199521 * tanh ( -0.001670900859267793 * y ^ 2 ^ 3 + -5.554308081526871E-4 * x ^ 1 ) * 0.0017622729515730596 * x ^ 2 + 10,5.230662338795787,Random,10,false,45365.92091156935,4.6472693119512156E7,3450.0
0.002973341567572275 * cosh ( -0.0032546677148895297 * x ^ 1 ^ 2 + -0.0025033998999783335 * y ^ 3 ) + 10,12.915990724552774,BasicAI,3,true,3.2356152374511633,0.004231045205743779,2200.0
0.002973341567572275 * cosh ( -0.0032546677148895297 * x ^ 1 ^ 2 + -0.0025033998999783335 * y ^ 3 ) + 10,12.915990724552774,NewAI,3,true,0.9357459786024601,0.002275055435728143,9233.333333333334
0.002973341567572275 * cosh ( -0.0032546677148895297 * x ^ 1 ^ 2 + -0.0025033998999783335 * y ^ 3 ) + 10,12.915990724552774,Random,10,false,NaN,NaN,3060.0
0.0030742400308512376 * y ^ 1 * -0.00531537753593953 * x ^ 2 - 0.004766256466510441 * log10 ( 0.0023180599825367875 * x ^ 1 ) + 10,14.066530575837337,BasicAI,10,false,2.0657241756013454,2.296850332067666,3490.0
0.0030742400308512376 * y ^ 1 * -0.00531537753593953 * x ^ 2 - 0.004766256466510441 * log10 ( 0.0023180599825367875 * x ^ 1 ) + 10,14.066530575837337,NewAI,10,false,2.3233439567730376,2.0541958995101344,9820.0
0.0030742400308512376 * y ^ 1 * -0.00531537753593953 * x ^ 2 - 0.004766256466510441 * log10 ( 0.0023180599825367875 * x ^ 1 ) + 10,14.066530575837337,Random,10,false,14.066530575837337,14.066530575837337,800.0
-0.007263463175089805 * x ^ 4 * -0.0028016209526945312 * y ^ 1 - -0.0034399093223017297 * y ^ 1 + 10,5.308183015249951,BasicAI,10,false,5.308183015249951,5.308183015249951,1310.0
-0.007263463175089805 * x ^ 4 * -0.0028016209526945312 * y ^ 1 - -0.0034399093223017297 * y ^ 1 + 10,5.308183015249951,NewAI,10,false,13.517707919553098,325.42746325925106,10940.0
-0.007263463175089805 * x ^ 4 * -0.0028016209526945312 * y ^ 1 - -0.0034399093223017297 * y ^ 1 + 10,5.308183015249951,Random,10,false,5.308183015249951,5.308183015249951,530.0
-0.006424852374039887 * x ^ 2 - 8.881865240492515E-4 * sin ( 0.00734481775139129 * x ^ 1 - -0.003980588900411024 * y ^ 1 ) + 10,15.270139668474215,BasicAI,10,false,15.270139668474215,15.270139668474215,1860.0
-0.006424852374039887 * x ^ 2 - 8.881865240492515E-4 * sin ( 0.00734481775139129 * x ^ 1 - -0.003980588900411024 * y ^ 1 ) + 10,15.270139668474215,NewAI,10,false,15.270139668474215,15.270139668474215,8910.0
-0.006424852374039887 * x ^ 2 - 8.881865240492515E-4 * sin ( 0.00734481775139129 * x ^ 1 - -0.003980588900411024 * y ^ 1 ) + 10,15.270139668474215,Random,10,false,15.270139668474215,15.270139668474215,640.0
0.0022626734985692577 * x ^ 3 ^ 2 + 0.0070654460951929355 * tan ( 0.0057486352974963975 * x ^ 1 + -0.001942637009662328 * x ^ 1 ) * -0.007408537817354848 * y ^ 1 + 10,7.280067841555183,BasicAI,10,false,7.280067841555183,7.280067841555183,1810.0
0.0022626734985692577 * x ^ 3 ^ 2 + 0.0070654460951929355 * tan ( 0.0057486352974963975 * x ^ 1 + -0.001942637009662328 * x ^ 1 ) * -0.007408537817354848 * y ^ 1 + 10,7.280067841555183,NewAI,10,false,7.280067841555183,7.280067841555183,15030.0
0.0022626734985692577 * x ^ 3 ^ 2 + 0.0070654460951929355 * tan ( 0.0057486352974963975 * x ^ 1 + -0.001942637009662328 * x ^ 1 ) * -0.007408537817354848 * y ^ 1 + 10,7.280067841555183,Random,10,false,7.280067841555183,7.280067841555183,380.0
-0.009884363965904775 * x ^ 1 + 0.004633582062891698 * y ^ 2 ^ 5 + 9.47772314655394E-4 * x ^ 3 + 10,18.907041567960842,BasicAI,10,false,NaN,NaN,10870.0
-0.009884363965904775 * x ^ 1 + 0.004633582062891698 * y ^ 2 ^ 5 + 9.47772314655394E-4 * x ^ 3 + 10,18.907041567960842,NewAI,10,false,NaN,NaN,82230.0
-0.009884363965904775 * x ^ 1 + 0.004633582062891698 * y ^ 2 ^ 5 + 9.47772314655394E-4 * x ^ 3 + 10,18.907041567960842,Random,10,false,NaN,NaN,3220.0
0.004903937965498966 * cosh ( -0.005016830524379968 * y ^ 1 ) ^ 5 + 0.009052196563402897 * x ^ 1 + 10,11.964883026130433,BasicAI,10,false,3.7324088525546517,11.422470610586805,3800.0
0.004903937965498966 * cosh ( -0.005016830524379968 * y ^ 1 ) ^ 5 + 0.009052196563402897 * x ^ 1 + 10,11.964883026130433,NewAI,10,false,3.743915660908496,9.131277421157852,13320.0
0.004903937965498966 * cosh ( -0.005016830524379968 * y ^ 1 ) ^ 5 + 0.009052196563402897 * x ^ 1 + 10,11.964883026130433,Random,10,false,11.964883026130433,NaN,2630.0
0.004394826976779818 * sqrt ( 0.004385954061347358 * x ^ 2 ) * 0.0021700556428384454 * x ^ 1 + 10,18.621344001803116,BasicAI,3,true,1.8296409597518386,0.005009335867555681,1633.3333333333333
0.004394826976779818 * sqrt ( 0.004385954061347358 * x ^ 2 ) * 0.0021700556428384454 * x ^ 1 + 10,18.621344001803116,NewAI,2,true,0.6327214794599488,0.015785466772475002,4900.0
0.004394826976779818 * sqrt ( 0.004385954061347358 * x ^ 2 ) * 0.0021700556428384454 * x ^ 1 + 10,18.621344001803116,Random,10,false,18.621344001803116,691145.8450212608,1620.0
0.008696666930460466 * log ( 6.290072686303672E-4 * y ^ 3 ) - 3.362984414652015E-4 * y ^ 5 + 10,18.49213330257823,BasicAI,10,false,18.49213330257823,18.49213330257823,1070.0
0.008696666930460466 * log ( 6.290072686303672E-4 * y ^ 3 ) - 3.362984414652015E-4 * y ^ 5 + 10,18.49213330257823,NewAI,10,false,18.49213330257823,18.49213330257823,7770.0
0.008696666930460466 * log ( 6.290072686303672E-4 * y ^ 3 ) - 3.362984414652015E-4 * y ^ 5 + 10,18.49213330257823,Random,10,false,18.49213330257823,18.49213330257823,450.0
0.007325604770982736 * y ^ 3 + 0.009756137707553313 * log10 ( 0.004062094998273066 * x ^ 1 ) * -4.737591004609143E-4 * x ^ 1 - -0.0021934165327065426 * x ^ 4 + 10,9.423794541896957,BasicAI,10,false,9.423794541896957,9.423794541896957,1690.0
0.007325604770982736 * y ^ 3 + 0.009756137707553313 * log10 ( 0.004062094998273066 * x ^ 1 ) * -4.737591004609143E-4 * x ^ 1 - -0.0021934165327065426 * x ^ 4 + 10,9.423794541896957,NewAI,10,false,9.423794541896957,9.423794541896957,13840.0
0.007325604770982736 * y ^ 3 + 0.009756137707553313 * log10 ( 0.004062094998273066 * x ^ 1 ) * -4.737591004609143E-4 * x ^ 1 - -0.0021934165327065426 * x ^ 4 + 10,9.423794541896957,Random,10,false,2.5683447945531216E28,2.5683447945531216E28,3240.0
0.005035506222317871 * y ^ 1 * 0.0031897398998150285 * y ^ 1 + 0.007546481943658531 * cosh ( 0.004620587258209272 * x ^ 1 ) + 10,1.2990369859083069,BasicAI,3,true,0.32269993446102285,0.0020194096954851385,3500.0
0.005035506222317871 * y ^ 1 * 0.0031897398998150285 * y ^ 1 + 0.007546481943658531 * cosh ( 0.004620587258209272 * x ^ 1 ) + 10,1.2990369859083069,NewAI,2,true,0.09309869526155007,0.004951037308372058,13500.0
0.005035506222317871 * y ^ 1 * 0.0031897398998150285 * y ^ 1 + 0.007546481943658531 * cosh ( 0.004620587258209272 * x ^ 1 ) + 10,1.2990369859083069,Random,10,false,NaN,NaN,2960.0
0.007239004258974189 * x ^ 1 ^ 3 + 0.0016529818228695236 * cos ( -0.0029849013521736733 * y ^ 1 ) + 10,4.222775482422382,BasicAI,10,false,3.121936224526948,5.659493790554902,3570.0
0.007239004258974189 * x ^ 1 ^ 3 + 0.0016529818228695236 * cos ( -0.0029849013521736733 * y ^ 1 ) + 10,4.222775482422382,NewAI,10,false,3.307880316846471,7.3007008289495445,12810.0
0.007239004258974189 * x ^ 1 ^ 3 + 0.0016529818228695236 * cos ( -0.0029849013521736733 * y ^ 1 ) + 10,4.222775482422382,Random,10,false,4.222775482422382,2.0613536784002762E7,2070.0
0.0076135480117054425 * tan ( -0.0022760496467821123 * y ^ 1 ) - -0.00993425224165368 * x ^ 2 + 0.007776606539293941 * x ^ 1 + 10,16.575969894633896,BasicAI,10,false,10.172013001049345,10.109803388174804,3310.0
0.0076135480117054425 * tan ( -0.0022760496467821123 * y ^ 1 ) - -0.00993425224165368 * x ^ 2 + 0.007776606539293941 * x ^ 1 + 10,16.575969894633896,NewAI,10,false,10.078258695024445,10.067123596905281,11300.0
0.0076135480117054425 * tan ( -0.0022760496467821123 * y ^ 1 ) - -0.00993425224165368 * x ^ 2 + 0.007776606539293941 * x ^ 1 + 10,16.575969894633896,Random,10,false,1.990240669007274E9,1.8577378905607658E15,2690.0
0.0018147136626814498 * x ^ 2 + -0.005402871882677641 * x ^ 7 + 10,3.197894876916722,BasicAI,10,false,3.197894876916722,3.197894876916722,750.0
0.0018147136626814498 * x ^ 2 + -0.005402871882677641 * x ^ 7 + 10,3.197894876916722,NewAI,10,false,3.197894876916722,3.197894876916722,4340.0
0.0018147136626814498 * x ^ 2 + -0.005402871882677641 * x ^ 7 + 10,3.197894876916722,Random,10,false,3.197894876916722,3.197894876916722,400.0
0.009618210035515901 * sinh ( -0.0078597112620644 * y ^ 2 ) - 0.009916087254471802 * y ^ 1 + 0.0022359556314591644 * y ^ 3 + 10,16.443686858829977,BasicAI,10,false,16.443686858829977,16.443686858829977,1780.0
0.009618210035515901 * sinh ( -0.0078597112620644 * y ^ 2 ) - 0.009916087254471802 * y ^ 1 + 0.0022359556314591644 * y ^ 3 + 10,16.443686858829977,NewAI,10,false,16.443686858829977,16.443686858829977,10220.0
0.009618210035515901 * sinh ( -0.0078597112620644 * y ^ 2 ) - 0.009916087254471802 * y ^ 1 + 0.0022359556314591644 * y ^ 3 + 10,16.443686858829977,Random,10,false,16.443686858829977,16.443686858829977,600.0
0.008897188751425445 * tan ( -0.005633257342125631 * x ^ 1 ) + 0.007535876040873586 * y ^ 3 + 0.0020578046293403917 * y ^ 1 + 10,3.8707123757949913,BasicAI,10,false,3.8707123757949913,3.8707123757949913,3830.0
0.008897188751425445 * tan ( -0.005633257342125631 * x ^ 1 ) + 0.007535876040873586 * y ^ 3 + 0.0020578046293403917 * y ^ 1 + 10,3.8707123757949913,NewAI,10,false,3.8707123757949913,3.8707123757949913,13310.0
0.008897188751425445 * tan ( -0.005633257342125631 * x ^ 1 ) + 0.007535876040873586 * y ^ 3 + 0.0020578046293403917 * y ^ 1 + 10,3.8707123757949913,Random,10,false,3.8707123757949913,3.8707123757949913,660.0
0.0037116250423794195 * y ^ 6 * 0.006707890595859472 * atan ( -0.004400168909363015 * y ^ 1 ) - 0.008031432938374843 * y ^ 3 ^ 2 + 0.006514206014779883 * y ^ 1 + 10,10.262639116652968,BasicAI,10,false,10.262639116652968,10.262639116652968,1800.0
0.0037116250423794195 * y ^ 6 * 0.006707890595859472 * atan ( -0.004400168909363015 * y ^ 1 ) - 0.008031432938374843 * y ^ 3 ^ 2 + 0.006514206014779883 * y ^ 1 + 10,10.262639116652968,NewAI,10,false,10.262639116652968,10.262639116652968,14700.0
0.0037116250423794195 * y ^ 6 * 0.006707890595859472 * atan ( -0.004400168909363015 * y ^ 1 ) - 0.008031432938374843 * y ^ 3 ^ 2 + 0.006514206014779883 * y ^ 1 + 10,10.262639116652968,Random,10,false,10.262639116652968,10.262639116652968,420.0
0.003368691159290932 * y ^ 1 * 0.003421007054632852 * cos ( -6.930879402381496E-4 * y ^ 2 ) + 10,5.991231002181858,BasicAI,3,true,1.7465493628565718,0.00859482637019879,1133.3333333333333
0.003368691159290932 * y ^ 1 * 0.003421007054632852 * cos ( -6.930879402381496E-4 * y ^ 2 ) + 10,5.991231002181858,NewAI,2,true,0.3742471642441531,0.016126651351545965,5750.0
0.003368691159290932 * y ^ 1 * 0.003421007054632852 * cos ( -6.930879402381496E-4 * y ^ 2 ) + 10,5.991231002181858,Random,10,false,5.991231002181858,5.991231002181858,2060.0
-0.002582485444781405 * x ^ 1 * -0.0013729273060868708 * x ^ 2 * 0.009407021045549104 * x ^ 2 + 10,21.063120266369737,BasicAI,2,true,2.78673522939558,0.013667080683107189,1450.0
-0.002582485444781405 * x ^ 1 * -0.0013729273060868708 * x ^ 2 * 0.009407021045549104 * x ^ 2 + 10,21.063120266369737,NewAI,2,true,0.9606033970554475,0.01828206653797279,6100.0
-0.002582485444781405 * x ^ 1 * -0.0013729273060868708 * x ^ 2 * 0.009407021045549104 * x ^ 2 + 10,21.063120266369737,Random,10,false,21.063120266369737,21.063120266369737,490.0
0.0010471883129390181 * x ^ 2 * 0.0017793301257283066 * sin ( -0.0038541788730395766 * y ^ 4 ) + 10,10.30784887640292,BasicAI,3,true,1.586567758032577,0.004633057590200009,1800.0
0.0010471883129390181 * x ^ 2 * 0.0017793301257283066 * sin ( -0.0038541788730395766 * y ^ 4 ) + 10,10.30784887640292,NewAI,2,true,0.5312403279517262,0.01666068899998833,8150.0
0.0010471883129390181 * x ^ 2 * 0.0017793301257283066 * sin ( -0.0038541788730395766 * y ^ 4 ) + 10,10.30784887640292,Random,10,false,10.30784887640292,10.30784887640292,680.0
0.00939919045442837 * x ^ 3 ^ 2 + 7.816028986058454E-4 * sqrt ( 0.0027268462630866607 * x ^ 1 ) + 10,3.414842839073247,BasicAI,10,false,3.414842839073247,3.414842839073247,990.0
0.00939919045442837 * x ^ 3 ^ 2 + 7.816028986058454E-4 * sqrt ( 0.0027268462630866607 * x ^ 1 ) + 10,3.414842839073247,NewAI,10,false,3.414842839073247,3.414842839073247,7380.0
0.00939919045442837 * x ^ 3 ^ 2 + 7.816028986058454E-4 * sqrt ( 0.0027268462630866607 * x ^ 1 ) + 10,3.414842839073247,Random,10,false,3.414842839073247,3.414842839073247,320.0
0.008246898939447134 * sin ( 0.007779934378176681 * x ^ 2 + -0.00705223195942031 * y ^ 2 * 0.005941660025817658 * y ^ 1 ) + 10,16.18087908649555,BasicAI,3,true,2.741389156543391,0.006180399353971189,1566.6666666666667
0.008246898939447134 * sin ( 0.007779934378176681 * x ^ 2 + -0.00705223195942031 * y ^ 2 * 0.005941660025817658 * y ^ 1 ) + 10,16.18087908649555,NewAI,3,true,0.9295497819465901,0.0018800176566353987,8566.666666666666
0.008246898939447134 * sin ( 0.007779934378176681 * x ^ 2 + -0.00705223195942031 * y ^ 2 * 0.005941660025817658 * y ^ 1 ) + 10,16.18087908649555,Random,10,false,1.989364473219038E7,7.698955262507075E7,2460.0
0.004494309898754609 * atan ( 0.0050583571584350605 * x ^ 1 ) * -0.00410945878257144 * x ^ 1 + 10,2.4083949866441934,BasicAI,3,true,0.6143075630466156,0.0025008361355717645,1933.3333333333333
0.004494309898754609 * atan ( 0.0050583571584350605 * x ^ 1 ) * -0.00410945878257144 * x ^ 1 + 10,2.4083949866441934,NewAI,2,true,0.1736504896520204,0.00847043581723,8050.0
0.004494309898754609 * atan ( 0.0050583571584350605 * x ^ 1 ) * -0.00410945878257144 * x ^ 1 + 10,2.4083949866441934,Random,10,false,2.4083949866441934,67019.22540993804,2010.0
0.005032530550453861 * sinh ( -0.00540455818050358 * x ^ 1 ) * -0.009801640854229597 * y ^ 1 + 10,12.584914173310048,BasicAI,3,true,1.9112646621793103,0.0051112187603255515,2533.3333333333335
0.005032530550453861 * sinh ( -0.00540455818050358 * x ^ 1 ) * -0.009801640854229597 * y ^ 1 + 10,12.584914173310048,NewAI,2,true,0.6408839273461735,0.019388051598545734,10950.0
0.005032530550453861 * sinh ( -0.00540455818050358 * x ^ 1 ) * -0.009801640854229597 * y ^ 1 + 10,12.584914173310048,Random,10,false,12.584914173310048,12.584914173310048,1200.0
0.006395473734486555 * tan ( 0.0056925471397551546 * y ^ 4 ) ^ 2 + -0.003540979847039266 * x ^ 1 + 10,15.30867648154024,BasicAI,10,false,15.30867648154024,15.30867648154024,3350.0
0.006395473734486555 * tan ( 0.0056925471397551546 * y ^ 4 ) ^ 2 + -0.003540979847039266 * x ^ 1 + 10,15.30867648154024,NewAI,10,false,15.30867648154024,15.30867648154024,10950.0
0.006395473734486555 * tan ( 0.0056925471397551546 * y ^ 4 ) ^ 2 + -0.003540979847039266 * x ^ 1 + 10,15.30867648154024,Random,10,false,4.069028818886678E13,4.0690233605955E13,2630.0
9.638358200482866E-5 * y ^ 3 ^ 3 + 0.005057542153842988 * sqrt ( -0.007335301427699186 * y ^ 1 ) + 10,13.721723015294991,BasicAI,10,false,13.721723015294991,13.721723015294991,1300.0
9.638358200482866E-5 * y ^ 3 ^ 3 + 0.005057542153842988 * sqrt ( -0.007335301427699186 * y ^ 1 ) + 10,13.721723015294991,NewAI,10,false,13.721723015294991,13.721723015294991,10570.0
9.638358200482866E-5 * y ^ 3 ^ 3 + 0.005057542153842988 * sqrt ( -0.007335301427699186 * y ^ 1 ) + 10,13.721723015294991,Random,10,false,13.721723015294991,13.721723015294991,420.0
0.0024819158373651927 * y ^ 1 ^ 2 + 0.004336346573695781 * x ^ 7 + 6.595860461655934E-4 * y ^ 1 + 10,13.643921409156611,BasicAI,10,false,13.643921409156611,13.643921409156611,1180.0
0.0024819158373651927 * y ^ 1 ^ 2 + 0.004336346573695781 * x ^ 7 + 6.595860461655934E-4 * y ^ 1 + 10,13.643921409156611,NewAI,10,false,13.643921409156611,13.643921409156611,9930.0
0.0024819158373651927 * y ^ 1 ^ 2 + 0.004336346573695781 * x ^ 7 + 6.595860461655934E-4 * y ^ 1 + 10,13.643921409156611,Random,10,false,13.643921409156611,13.643921409156611,550.0
0.0015813862022236002 * sin ( -0.006999118157178882 * y ^ 4 * -0.007631108394108548 * y ^ 3 + 0.004645779247788327 * x ^ 1 ) + 10,4.974107506809005,BasicAI,10,false,1.3997483163132993,0.31882075608766175,3680.0
0.0015813862022236002 * sin ( -0.006999118157178882 * y ^ 4 * -0.007631108394108548 * y ^ 3 + 0.004645779247788327 * x ^ 1 ) + 10,4.974107506809005,NewAI,10,false,0.36849507437834583,0.3158358983064579,13060.0
0.0015813862022236002 * sin ( -0.006999118157178882 * y ^ 4 * -0.007631108394108548 * y ^ 3 + 0.004645779247788327 * x ^ 1 ) + 10,4.974107506809005,Random,10,false,2.6097742419801727E7,2.0344817626994457E7,2570.0
0.0028564710635321454 * atan ( 0.007708524879007448 * x ^ 1 - -0.005017766905798885 * x ^ 1 ) + 0.00269034295451396 * x ^ 1 + 10,6.315390237998104,BasicAI,10,false,1.0108867711218803,1.789088221672645,3540.0
0.0028564710635321454 * atan ( 0.007708524879007448 * x ^ 1 - -0.005017766905798885 * x ^ 1 ) + 0.00269034295451396 * x ^ 1 + 10,6.315390237998104,NewAI,10,false,1.090603164476839,2.747658406701731,12620.0
0.0028564710635321454 * atan ( 0.007708524879007448 * x ^ 1 - -0.005017766905798885 * x ^ 1 ) + 0.00269034295451396 * x ^ 1 + 10,6.315390237998104,Random,10,false,6.315390237998104,6.221751757732276E7,3130.0
-0.00992853064692561 * x ^ 2 ^ 3 + 0.009575713201728826 * cos ( 0.0014515926459233019 * y ^ 2 - 0.0015640210147384414 * y ^ 2 ) + 10,18.81080591240553,BasicAI,10,false,18.81080591240553,18.81080591240553,1370.0
-0.00992853064692561 * x ^ 2 ^ 3 + 0.009575713201728826 * cos ( 0.0014515926459233019 * y ^ 2 - 0.0015640210147384414 * y ^ 2 ) + 10,18.81080591240553,NewAI,10,false,18.81080591240553,18.81080591240553,9240.0
-0.00992853064692561 * x ^ 2 ^ 3 + 0.009575713201728826 * cos ( 0.0014515926459233019 * y ^ 2 - 0.0015640210147384414 * y ^ 2 ) + 10,18.81080591240553,Random,10,false,18.81080591240553,18.81080591240553,470.0
0.008643031943167921 * sqrt ( 0.0081901880144821 * y ^ 2 ) + 0.006865256180798744 * x ^ 3 ^ 3 + 0.004569882108621075 * y ^ 1 + 10,1.8458389424824468,BasicAI,10,false,1.8458389424824468,1.8458389424824468,1340.0
0.008643031943167921 * sqrt ( 0.0081901880144821 * y ^ 2 ) + 0.006865256180798744 * x ^ 3 ^ 3 + 0.004569882108621075 * y ^ 1 + 10,1.8458389424824468,NewAI,10,false,1.8458389424824468,1.8458389424824468,10310.0
0.008643031943167921 * sqrt ( 0.0081901880144821 * y ^ 2 ) + 0.006865256180798744 * x ^ 3 ^ 3 + 0.004569882108621075 * y ^ 1 + 10,1.8458389424824468,Random,10,false,1.8458389424824468,1.8458389424824468,480.0
0.004544194190861923 * cosh ( -9.899129818890218E-4 * x ^ 4 ) ^ 2 + -0.009084450115095538 * y ^ 6 * -0.0016721809479616867 * y ^ 2 * -0.0025939796960645213 * y ^ 1 + 10,4.367004687846642,BasicAI,10,false,4.367004687846642,4.367004687846642,1760.0
0.004544194190861923 * cosh ( -9.899129818890218E-4 * x ^ 4 ) ^ 2 + -0.009084450115095538 * y ^ 6 * -0.0016721809479616867 * y ^ 2 * -0.0025939796960645213 * y ^ 1 + 10,4.367004687846642,NewAI,10,false,4.367004687846642,4.367004687846642,13450.0
0.004544194190861923 * cosh ( -9.899129818890218E-4 * x ^ 4 ) ^ 2 + -0.009084450115095538 * y ^ 6 * -0.0016721809479616867 * y ^ 2 * -0.0025939796960645213 * y ^ 1 + 10,4.367004687846642,Random,10,false,4.367004687846642,NaN,2580.0
0.0012317900138506521 * tan ( -0.008585409772137778 * y ^ 3 * 0.001407706177465997 * y ^ 1 ) ^ 2 + 0.00892644045561898 * y ^ 2 + 10,8.708985735570375,BasicAI,10,false,1.2793545853669837,0.44925436122647955,3770.0
0.0012317900138506521 * tan ( -0.008585409772137778 * y ^ 3 * 0.001407706177465997 * y ^ 1 ) ^ 2 + 0.00892644045561898 * y ^ 2 + 10,8.708985735570375,NewAI,10,false,0.5420719471752773,0.44510861011442177,11940.0
0.0012317900138506521 * tan ( -0.008585409772137778 * y ^ 3 * 0.001407706177465997 * y ^ 1 ) ^ 2 + 0.00892644045561898 * y ^ 2 + 10,8.708985735570375,Random,10,false,1.3771621508245614E16,1.3771621523298284E16,2810.0
0.009084043126923345 * y ^ 4 * 7.244229505467847E-4 * x ^ 1 * 0.00788216991886698 * x ^ 1 - 0.0027897368928318533 * log ( -0.006600874332778019 * y ^ 2 ) + 10,17.58081093233019,BasicAI,3,true,3.334611641451699,0.00455044003563991,3066.6666666666665
0.009084043126923345 * y ^ 4 * 7.244229505467847E-4 * x ^ 1 * 0.00788216991886698 * x ^ 1 - 0.0027897368928318533 * log ( -0.006600874332778019 * y ^ 2 ) + 10,17.58081093233019,NewAI,3,true,1.1692584405696997,0.0020422607103820793,11333.333333333334
0.009084043126923345 * y ^ 4 * 7.244229505467847E-4 * x ^ 1 * 0.00788216991886698 * x ^ 1 - 0.0027897368928318533 * log ( -0.006600874332778019 * y ^ 2 ) + 10,17.58081093233019,Random,10,false,1.5284578635579466E33,1.5284578635579466E33,3450.0
0.00437268688178456 * cos ( -3.456356881721312E-4 * y ^ 3 ) * -0.005526304158877663 * y ^ 4 + 10,15.6857651949031,BasicAI,10,false,12.057974595042834,11.965112363481673,3230.0
0.00437268688178456 * cos ( -3.456356881721312E-4 * y ^ 3 ) * -0.005526304158877663 * y ^ 4 + 10,15.6857651949031,NewAI,10,false,11.931197784075588,11.931182632598642,9730.0
0.00437268688178456 * cos ( -3.456356881721312E-4 * y ^ 3 ) * -0.005526304158877663 * y ^ 4 + 10,15.6857651949031,Random,10,false,15.6857651949031,15.6857651949031,510.0
